Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Aruba,ABW,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,104.0083475,104.6757096,96.28803512,98.05062555,104.4604317,107.7667219,103.4845826,109.3959732,112.2580645,110.6601154,110.5006105,112.4972055,116.5459219,115.9728309,117.1919771,110.483871,107.4545455,100.6314581,99.54793746,98.28184975,..,..,..
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.042235716,1.142505187,1.192272323,1.348358342,1.220563785,1.233996663,1.159352162,1.319789554,1.475227945,0.624678435,2.00402174,2.06104513,1.555489589,1.389527316,1.745820001,1.72115144,1.491566489,1.439216653,1.561940498,1.684523108,1.536105516,1.521653677,..
Australia,AUS,"Population, total",SP.POP.TOTL,18711000,18926000,19153000,19413000,19651400,19895400,20127400,20394800,20697900,20827600,21249200,21691700,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24601860,24982688,25365745,..
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.63170732,78.93170732,79.23414634,79.63414634,79.93658537,80.23902439,80.4902439,80.84146341,81.04146341,81.29268293,81.39512195,81.54390244,81.69512195,81.89512195,82.04634146,82.14878049,82.3,82.4,82.44878049,82.5,82.74878049,82.9,..
Australia,AUS,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,90.3780365,..,..,..,..,89.96292877,89.26722717,88.72563171,87.62834167,86.92919922,87.02252197,85.80403137,..,87.0193634,87.87270355,88.5745163,88.9414978,88.61422729,..,..,..
Australia,AUS,"School enrollment, primary (% net)",SE.PRM.NENR,94.75605,94.43508,94.398,93.85651,93.85948,94.8527,95.2255,95.50656,95.63832,96.41764,96.53968,96.68084,96.98847,97.57037,97.88079,97.38938,97.04009,96.9821,96.65012,96.38096,..,..,..
Australia,AUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,16962.59859,16334.36491,17058.27974,15451.39914,15990.97604,18734.05992,24240.35872,26511.18834,27847.64937,31260.10413,37805.48079,33347.38232,40233.32563,48283.02595,53474.85056,53920.03703,48738.74797,44352.13785,39137.30036,42036.79642,44300.56228,42151.08638,..
Australia,AUS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.8,6.8,6.7,6.6,6.8,6.6,6.5,6.4,6.4,6.7,6.7,6.5,6.5,6.6,6.6,6.4,6.6,6.6,6.6,6.5,6.3,6.7,..
Australia,AUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Gross domestic savings (current US$),NY.GDS.TOTL.CD,98973750254,92362451435,1.00269E+11,89168187185,96629866053,1.11539E+11,1.49802E+11,1.7209E+11,1.92394E+11,2.21185E+11,2.75277E+11,2.56146E+11,2.95952E+11,3.83708E+11,4.25098E+11,4.19261E+11,3.86213E+11,3.3449E+11,2.79201E+11,3.27641E+11,3.5693E+11,3.59034E+11,..
Australia,AUS,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,100.8792767,102.4468629,102.1596923,99.91376694,100.0080875,102.105848,102.7140466,102.7408711,101.8162841,101.6442219,102.5471561,99.78827833,101.0295025,99.03375777,100.2486232,101.29603,100.4275803,101.5246821,102.2754671,99.40710554,99.61873025,97.48852859,..
Austria,AUT,Population growth (annual %),SP.POP.GROW,0.109728368,0.194563153,0.240466652,0.382799394,0.491980464,0.487133895,0.620413127,0.681267248,0.494797775,0.324146535,0.313041438,0.26195319,0.2403943,0.337080842,0.455937472,0.589387255,0.781541633,1.120992502,1.081396299,0.694621104,0.487071925,0.444673639,..
Austria,AUT,"Population, total",SP.POP.TOTL,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,..
Austria,AUT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,13.2,13,12.6,12.6,12,15.2,14.5,14.7,14.5,14.4,14.4,14.1,13.9,14.1,14.4,14.3,13.3,..,..
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.67073171,77.87560976,78.12682927,78.57560976,78.67804878,78.63170732,79.1804878,79.33170732,79.8804878,80.1804878,80.43170732,80.33170732,80.5804878,80.98292683,80.93658537,81.13658537,81.4902439,81.1902439,81.64146341,81.64390244,81.69268293,81.79268293,..
Austria,AUT,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,91.70075989,95.36853027,96.75401306,96.48348999,94.98986816,96.9256897,94.23474884,91.69420624,93.78426361,91.78764343,93.67552185,93.30313873,90.63884735,92.64614105,93.52979279,92.36511993,92.9210434,91.83000946,90.42386627,91.40322113,..,..,..
Austria,AUT,"School enrollment, primary (% net)",SE.PRM.NENR,..,90.24,91.24983,90.30978,88.37171,87.47243,87.70025,87.83857,88.24542,88.16804,87.76118,87.44103,87.36683,87.15916,88.39229,88.38265,88.70387,88.59448,88.84197,88.61718,..,..,..
Austria,AUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,22794.03771,22352.31535,20343.70515,20129.17442,21823.39402,26670.5081,30565.84667,31856.87716,33977.91088,39129.36688,43491.86991,39512.19336,39003.6633,42581.45348,39996.85954,41700.68221,42432.30127,35815.13636,37186.24832,38448.41835,41712.20127,41179.54893,..
Austria,AUT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.8,9.8,9.6,9.3,9.4,9.5,9.1,9.1,9,9,9,9.3,9.2,9.1,9.4,9.4,9.2,9.6,9.2,9.5,9.5,9.4,..
Austria,AUT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Gross domestic savings (current US$),NY.GDS.TOTL.CD,57059404180,57607372683,52965855906,53108903803,58937916431,70492945824,81986429104,84820171620,92488508343,1.13651E+11,1.24366E+11,1.03381E+11,1.01914E+11,1.15211E+11,1.09233E+11,1.13629E+11,1.18458E+11,1.05212E+11,1.11104E+11,1.16855E+11,1.30824E+11,1.28417E+11,..
Austria,AUT,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,99.96279029,99.59308431,99.01339604,98.24809042,96.02126216,97.47176408,96.81434065,96.98124605,96.08386762,95.34483608,95.56486748,96.94109949,96.60231019,97.4167818,97.29761248,97.30219672,96.73083942,96.25004825,96.16928259,96.82884333,96.79683946,96.61835615,..
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,0.949138147,0.8775987,0.821519964,0.774765939,0.746173583,0.757650956,0.87542728,1.022265592,1.098586574,1.133855466,2.099854033,2.076148264,1.189787708,1.303000855,1.328763827,1.293447027,1.248208997,1.191209858,1.11785721,0.981261805,0.866316916,0.846646726,..
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,7913000,7982750,8048600,8111200,8171950,8234100,8306500,8391850,8484550,8581300,8763400,8947243,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,..
Azerbaijan,AZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,49.6,..,..,..,..,..,15.8,13.2,10.9,9.1,7.6,6,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.207,66.491,66.763,67.054,67.391,67.791,68.249,68.747,69.259,69.752,70.201,70.597,70.938,71.234,71.506,71.768,72.022,72.266,72.493,72.693,72.864,73.005,..
Azerbaijan,AZE,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,99.10259247,98.82077789,99.5630188,99.459198,98.63720703,99.36186981,99.11373901,98.31281281,97.84483337,98.47794342,98.53852081,99.41213226,99.75771332,..,99.78780365,99.8557663,98.46163177,99.07711029,96.39089966,..,..
Azerbaijan,AZE,"School enrollment, primary (% net)",SE.PRM.NENR,88.72601,92.1411,88.23962,85.38303,84.82565,83.28454,84.21228,83.86862,83.15377,83.3748,83.88997,85.17391,84.44645,86.61261,89.10507,93.50729,94.6666,94.14265,94.92858,93.7475,92.42467,..,..
Azerbaijan,AZE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,449.039055,406.4166403,361.482235,435.0783599,550.8689736,651.3600906,739.4642437,941.078515,1355.271776,2041.617423,3143.723554,3308.679865,3834.859776,4640.948685,5148.236905,5698.291736,5988.916331,4424.790963,2997.667453,3173.625336,3359.638152,3501.650356,..
Azerbaijan,AZE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.9,5.8,5.8,5.6,5.7,6,6,6.2,6.2,6.3,6,5.9,5.9,5.9,5.9,5.8,5.8,5.7,5.8,5.8,5.8,5.6,..
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98.79180145,..,..,..,..,..,..,..,99.59319305,..,99.75984192,99.77114105,99.77863312,99.77577209,99.78936005,99.78898621,99.78806305,99.79006195,99.79122925,..,..,..
Azerbaijan,AZE,Gross domestic savings (current US$),NY.GDS.TOTL.CD,215171966.2,394522875.3,1077633955,1418769462,1539909484,2011708410,2715884807,6286016501,11405753302,18818319543,28368305745,20427220702,26322287280,34699632772,34844068228,35460803059,32864082621,16400839352,10776900420,12697827097,16674647059,15594235294,..
Azerbaijan,AZE,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,128.5270011,117.88297,100.2352642,95.819851,109.8820619,125.5229833,126.7027737,94.07785985,75.50223512,64.58666103,60.62430862,72.82867295,68.3035441,67.65408394,72.31370916,77.84417861,83.83352453,97.01195292,97.22185446,93.30672839,84.73655296,87.68465127,..
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,1.120860244,1.185320185,1.347398334,1.520667125,1.652399307,1.761996908,1.824351295,1.853248287,1.882682626,1.901849904,1.847733423,1.70871838,1.515331048,1.297394475,1.108201634,0.980915204,0.93928457,0.959409324,0.990519136,1.008311908,1.010953344,0.991335935,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,290597,294062,298051,302618,307660,313129,318894,324859,331033,337389,343681,349604,354942,359577,363584,367168,370633,374206,377931,381761,385640,389482,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.786,71.858,71.914,71.954,71.977,71.986,71.988,71.987,71.988,71.998,72.022,72.067,72.144,72.263,72.424,72.62,72.847,73.088,73.329,73.554,73.752,73.918,..
"Bahamas, The",BHS,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, primary (% net)",SE.PRM.NENR,..,90.54622,..,..,..,..,88.80686,90.23928,86.01952,86.93278,85.77192,81.81508,80.42244,85.58313,79.93012,74.72864,75.44279,79.81499,75.35743,..,74.22717,..,..
"Bahamas, The",BHS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,21539.17768,24099.81526,24839.5428,25046.7988,26397.38911,25951.91903,25979.8741,27717.59127,27903.39578,28657.34312,28278.40459,26081.37142,25769.56898,25452.81794,27202.05619,26640.6217,26500.43966,27331.89144,27695.58847,29371.12759,29628.90102,31439.65899,..
"Bahamas, The",BHS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.687,5.757,5.831,5.909,5.989,6.071,6.153,6.233,6.31,6.383,6.451,6.513,6.566,6.606,6.634,6.651,6.661,6.671,6.689,6.72,6.771,6.841,..
"Bahamas, The",BHS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2046020000,2520670000,2701970000,2479730000,2994760000,2871390000,2851690000,3031400000,2870150000,3131040000,2901000000,2668760000,2604760000,2343550000,2502790000,2516000000,2627600000,2944500000,3182200000,2869600000,3100100000,3553800000,..
"Bahamas, The",BHS,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,102.1699872,95.94774508,96.73037849,97.06137298,90.48817947,91.90211148,91.6988854,96.51796425,105.2870737,101.0233238,101.8953069,101.3177773,102.1854719,106.9118063,107.9962688,105.171076,107.9007524,99.76005055,99.20191139,104.2863891,101.294722,99.75034613,..
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,3.106077696,3.65426213,4.31530764,4.836512065,5.25020912,5.756701712,6.360159526,6.904396412,7.500231305,7.776022595,7.324342452,6.127452758,4.599778006,2.960981473,1.690591501,1.153830127,1.587749264,2.642471156,3.856582461,4.677986951,4.921161372,4.469239009,..
Bahrain,BHR,"Population, total",SP.POP.TOTL,613700,636541,664611,697545,735146,778708,829844,889164,958418,1035919,1114641,1185076,1240860,1278151,1299943,1315029,1336075,1371851,1425791,1494074,1569439,1641172,..
Bahrain,BHR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.033,74.239,74.44,74.635,74.822,74.999,75.167,75.326,75.478,75.625,75.77,75.913,76.057,76.2,76.342,76.484,76.624,76.762,76.899,77.032,77.163,77.292,..
Bahrain,BHR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"School enrollment, primary (% net)",SE.PRM.NENR,96.968,96.875,95.77521,93.01535,93.09968,92.38448,91.59966,89.10805,90.50941,..,..,..,..,90.22637,91.19673,92.26165,94.30002,96.45648,96.26462,97.27864,96.71489,..,..
Bahrain,BHR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8529.107512,8566.354498,11423.26227,10618.72081,10665.65582,11826.72276,13311.2126,15445.87855,16671.49612,18365.16227,19745.02013,15310.20299,16652.66189,16804.17027,19942.51007,20631.12382,20622.1171,18915.02571,19277.49068,20137.81775,20217.34836,19490.49678,..
Bahrain,BHR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.96,2.901,2.835,2.763,2.688,2.615,2.545,2.483,2.43,2.388,2.357,2.337,2.327,2.324,2.326,2.331,2.337,2.346,2.355,2.368,2.385,2.408,..
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,86.54873657,..,..,..,..,..,..,..,..,90.97740173,..,..,..,..,..,97.06668091,97.40389252,97.46418762,..,..
Bahrain,BHR,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1369148936,1576861436,3546063830,3222872340,3571781915,4404494681,4864627660,7379122340,9726382979,12231196809,13940558511,10347925532,11799494681,13549441489,14314627660,14212367021,14483005319,11430930851,12228351064,14691835106,16599973404,..,..
Bahrain,BHR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,99.28175132,84.08917791,77.44780127,79.80474363,86.11650162,83.96543816,83.52701812,80.5254287,77.82643627,78.4261145,80.72771094,81.03253768,81.39775904,75.31802218,81.59368746,82.26327439,83.46625479,88.71695515,91.21890044,91.52737938,92.27051127,..,..
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,2.077340311,2.022751065,1.95238739,1.886287145,1.820070221,1.731266118,1.615198017,1.484744774,1.347130256,1.226617775,1.145653022,1.116805726,1.124803493,1.144262127,1.15494813,1.156713453,1.142594657,1.117283565,1.091300482,1.070244022,1.050044649,1.042001128,..
Bangladesh,BGD,"Population, total",SP.POP.TOTL,122682815,125189651,127657854,130088702,132478086,134791603,136986432,139035505,140921167,142660376,144304167,145924797,147575430,149273778,151007807,152764676,154520167,156256276,157970840,159670593,161356039,163046161,..
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,48.9,..,..,..,..,40,..,..,..,..,31.5,..,..,..,..,..,24.3,..,..,..,..
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.25,64.881,65.447,65.956,66.43,66.886,67.331,67.773,68.213,68.648,69.072,69.485,69.881,70.256,70.606,70.93,71.231,71.514,71.785,72.052,72.32,72.591,..
Bangladesh,BGD,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,79.5742569,86.96095276,88.01216125,87.12114716,98.52892303,98.2145462,..,..,..,91.86730194,..,..,81.04794312,..
Bangladesh,BGD,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,93.68999,93.43051,..,92.56719,92.54123,90.53203,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,386.467159,389.2317701,398.0260789,393.6922803,395.9844116,428.2594163,457.9049677,481.2643933,491.7340038,543.310676,627.368864,695.0669329,774.8919964,850.6101424,876.3669012,972.921721,1091.481204,1217.843548,1360.206784,1493.554796,1626.52866,1777.276426,..
Bangladesh,BGD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.321,7.082,6.883,6.717,6.574,6.444,6.322,6.205,6.092,5.987,5.892,5.807,5.734,5.673,5.625,5.589,5.565,5.549,5.539,5.533,5.529,5.526,..
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,47.48550034,..,..,..,..,..,46.66360092,..,..,..,58.7691803,57.86074829,61.01554108,61.09329987,65.1373291,72.7587204,72.89296722,73.91220093,74.6844635,..
Bangladesh,BGD,Gross domestic savings (current US$),NY.GDS.TOTL.CD,9314977974,9601809484,10683979328,11139214233,11403917813,12143454231,13795141838,14621707317,15395579199,16517383997,17583503545,20836208388,23989603516,26527823348,28303107727,33052037340,38190297283,43226450765,55304530488,63249934070,62576272937,74897840520,..
Bangladesh,BGD,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,103.485702,103.9936489,103.7897844,103.5428044,103.5024774,104.4935666,103.8039208,104.7747218,104.7075325,105.4311133,107.0128594,105.8736434,105.4366323,106.7988897,107.0385724,106.3535264,106.4879334,106.7282191,104.6748161,105.1812032,108.4001261,106.8165186,..
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.427517241,0.413126506,0.392645061,0.362122764,0.338874712,0.330075479,0.347517603,0.376717927,0.416757555,0.439788762,0.446079294,0.41279802,0.364679446,0.302945811,0.251638162,0.20986071,0.185900767,0.175042007,0.165289294,0.152789486,0.142439723,0.133875829,..
Barbados,BRB,"Population, total",SP.POP.TOTL,269336,270451,271515,272500,273425,274329,275284,276323,277477,278700,279946,281104,282131,282987,283700,284296,284825,285324,285796,286233,286641,287025,..
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.68,76.933,77.162,77.362,77.534,77.682,77.808,77.915,78.009,78.097,78.184,78.272,78.364,78.456,78.547,78.633,78.717,78.801,78.888,78.981,79.081,79.19,..
Barbados,BRB,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,100,100,99.06121826,99.62680817,99.80647278,99.94049835,99.53405762,..,90.54776764,98.83920288,98.94154358,99.50950623,..,..,98.33702087,100,..,100,..,..,..,..
Barbados,BRB,"School enrollment, primary (% net)",SE.PRM.NENR,..,97.1169,95.49268,94.59061,91.89692,91.5808,90.45634,90.23547,92.05669,94.74497,96.7412,93.71878,94.95407,93.44599,..,..,92.54496,93.76577,95.42938,94.99257,96.69287,..,..
Barbados,BRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,9173.167628,9501.771182,9799.190105,9719.152738,9825.202406,10052.23326,10766.2615,11804.92104,12696.18785,14300.6738,14379.84056,13606.94046,13981.61265,13623.59538,13898.46207,14052.28206,14083.91184,14086.8554,14368.82029,14808.73423,15113.4314,15641.30876,..
Barbados,BRB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.482,7.51,7.553,7.609,7.677,7.753,7.835,7.921,8.009,8.099,8.19,8.279,8.368,8.454,8.54,8.625,8.708,8.789,8.865,8.936,9.004,9.068,..
